phone_whatsapp,wa_verified,school_name,city,country,segment,lpr_name,lpr_instagram,school_instagram,website,lpr_status,hook,source_url,source,branches,google_rating,google_reviews,ig_followers,runs_ads,scale_score,tier,extra_phones
+77712908877,false,Step Up,Актобе,KZ,abroad,,,,,C,,https://aktobe.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77088972594,true,Best Education,Актобе,KZ,abroad,,,,,C,,https://besteducationkz.orgs.biz/,wa_link,,,,,no,0,base,+77472491809
+77775054201,false,Inspire International,Актобе,KZ,abroad,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,
+77782598888,false,EDUGRAD,Караганда,KZ,abroad,,,@edugrad.kz,https://edugrad.kz,C,,https://edugrad.kz/,site_text,,,,,no,0,base,+77758179999
+77084397686,false,Gotoamerika,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77784591028,false,Tan travel,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77010524884,false,Zagranizza,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77087620614,false,Chinese.kz,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77773357775,false,Columbus work travel,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77004832285,false,Unity School,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77011691626,false,Globus,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,+77001691626
+77025457557,false,Leader English School,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77019839252,false,Maryadi Education & Tourism,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77077270940,false,Global Way,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77015380450,false,Гид Consult,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77762238806,false,Kolsh Education,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77078507079,false,Hirint,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77783889996,false,Агентство Зарубежного Образования,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77777850817,false,Центр международного обмена,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77713002518,false,Study Inn,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,+77470949311
+77079895244,false,Gaucho Study,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77009914197,false,Центр чешского языка,Караганда,KZ,abroad,,,,,C,,https://karaganda.spravker.ru/obuchenie-za-rubezhom/,site_text,,,,,no,0,base,
+77779000049,true,Any Way,Костанай,KZ,abroad,,,,https://any-way.kz,C,,https://yandex.kz/maps/org/1743677039/,wa_link,,,,,no,0,base,
+77762637422,false,Work and Travel USA,Костанай,KZ,abroad,,,@workandtravel_kazakhstan,https://www.workandtravelusa.kz,C,,https://www.workandtravelusa.kz/kostanay,site_text,,,,,no,0,base,
+77017386428,false,Асыл Асет,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77071684208,false,Delve Study,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,+77782813171
+77017770308,false,Crystal,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77750008275,false,Global Education,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,+77766513434
+77023337879,false,Columbus Work Travel,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77016268393,false,Silkway Global,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,+77073662695
+77028723722,false,"Мама, я Edu!",Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77773962444,false,Visa Service Shymkent,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,+77012104826;+77052282509
+77015763326,false,Geneva Business School Shymkent,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77773697160,false,Owl Group,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77072958515,false,Визовый центр,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,+77009999996
+77071398277,false,Owl Win Exchange,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77478160000,false,GES,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,+77474792004;+77082494365;+77074354520;+77479495955
+77010267311,false,Education USA,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77026124998,false,Future Investment,Шымкент,KZ,abroad,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,+77759910351
+77782420698,false,IStudy,Актау,KZ,ielts,,,,,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,
+77758039016,false,New York,Актау,KZ,ielts,,,,,C,,https://aktau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77781398829,true,English Aktau,Актау,KZ,ielts,,,,,C,,http://englishaktau.tilda.ws/,wa_link,,,,,no,0,base,
+77713002506,false,Compass Education,Актау,KZ,ielts,,,,http://compasseducation.kz/,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,+77715451993
+77780019902,false,Amal,Актау,KZ,ielts,,,,,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,+77016219902
+77767761176,false,Ait School,Актау,KZ,ielts,,,,https://aitschool.kz/,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,+77713851719
+77016543525,false,Speak Up,Актау,KZ,ielts,,,,,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,+77783622220
+77752258330,false,Drew's Language Centre,Актау,KZ,ielts,,,,,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,
+77024277967,false,The Ella Krivtsova,Актау,KZ,ielts,,,,,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,
+77086166841,false,Lingua Studio,Актау,KZ,ielts,,,,,C,,https://aktau.jsprav.ru/izuchenie-anglijskogo-yazyika/,site_text,,,,,no,0,base,
+77711012131,false,Foreign Language School,Актобе,KZ,ielts,,,,,C,,https://aktobe.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77473037000,false,HiLondon,Актобе,KZ,ielts,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,
+77018921222,false,Тілашар,Актобе,KZ,ielts,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,+77076691293
+77710230017,false,Диалог,Актобе,KZ,ielts,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,
+77788000140,false,Ми Lion,Актобе,KZ,ielts,,,,,C,,https://aktobe.spravker.ru/uchebnyie-tsentryi/,site_text,,,,,no,0,base,+77081964946
+77080203025,false,Brixton,Актобе,KZ,ielts,,,,https://aktobe2.kz,C,,https://aktobe2.kz/,site_text,,,,,no,0,base,
+77758457416,false,Underground,Актобе,KZ,ielts,,,,https://underground-centre.kz,C,,https://www.underground-centre.kz/,tel_link,,,,,no,0,base,+77781801497;+77132522567
+77771592270,false,Oxford Street,Актобе,KZ,ielts,,,,,C,,https://oxford-street91.orgs.biz/,site_text,,,,,no,0,base,+77785333534;+77026960009;+77132410189
+77055386113,true,Happy English,Актобе,KZ,ielts,,,@happy_english_aktobe,,C,,https://taplink.cc/happy_english_aktobe,wa_link,,,,,no,0,base,
+77772070706,true,English Time,Алматы,KZ,ielts,,,@english.time_almaty,https://englishtime.kz,C,,https://englishtime.kz/,wa_link,,,,,no,0,base,+77012029200
+77071013860,false,Aili,Астана,KZ,ielts,,,@aili_astana,https://www.aili.kz,C,,https://www.aili.kz/,site_text,,,,,no,0,base,+77758220668;+77787270107
+77029703503,false,KAZIELTS,Астана,KZ,ielts,,,@astana.ielts,http://kazielts.kz,C,,http://kazielts.kz/,site_text,,,,,no,0,base,
+77016653873,false,ЕАГИ-БІЛІМ (Центр непрерывного образования),Астана,KZ,ielts,,,,https://bilim.egi.edu.kz,C,,https://bilim.egi.edu.kz/,tel_link,,,,,no,0,base,
+77755394191,true,Lingvodom,Астана,KZ,ielts,,,,,C,,https://lingvodom-astana.orgs.biz/,catalog,,,,,no,0,base,+77755747789;+77784399162
+77780504200,false,Speak Easy,Атырау,KZ,ielts,,,,,C,,https://atyrau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77025190649;+77753630001
+77011911553,false,ABC Club,Атырау,KZ,ielts,,,,,C,,https://atyrau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77712553899,false,Bh English,Атырау,KZ,ielts,,,,,C,,https://atyrau.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77712253899
+77757447672,false,British speaking,Атырау,KZ,ielts,,,,,C,"разговорный английский, 80% практики/20% теории, Азаттык 72",https://azh.kz/enterprises/4/15,catalog,,,,,no,0,base,
+996700998010,true,Английский на Юбилейке,Бишкек,KG,ielts,,,@englishkursi.bishkek,https://english.kg,C,,https://english.kg/,wa_link,,,,,no,0,base,
+996700553003,false,English Academy,Бишкек,KG,ielts,,,,,C,,https://courses.kg/english/english-academy/,site_text,,,,,no,0,base,+996703178181;+996312476633;+996312476622
+996312614196,false,MK International,Бишкек,KG,ielts,,,,,C,,https://courses.kg/english/mk-international/,site_text,,,,,no,0,base,+996312871001
+996555127155,false,INTENSIVE,Бишкек,KG,ielts,,,,,C,,https://courses.kg/english/intensive/,site_text,,,,,no,0,base,+996312565058
+996312892216,false,Hot English,Бишкек,KG,ielts,,,,https://hotenglish.kg,C,,https://courses.kg/english/hot-english/,site_text,,,,,no,0,base,+996312491548;+996700123456
+996312545657,false,American Courses,Бишкек,KG,ielts,,,,,C,,https://courses.kg/english/american-courses/,site_text,,,,,no,0,base,
+996551524014,false,PORTFOLIO,Бишкек,KG,ielts,,,,,C,,https://courses.kg/2015/11/portfolio/,site_text,,,,,no,0,base,+996700553003;+996703178181
+996700879997,false,Виза (учебный комплекс),Бишкек,KG,ielts,,,,,C,,https://courses.kg/2015/02/visa/,site_text,,,,,no,0,base,
+996778558360,false,British Language Centre,Бишкек,KG,ielts,,,,,C,,https://courses.kg/2014/12/british-language-center/,site_text,,,,,no,0,base,+996702558360;+996312898054
+996312665514,false,Lingua School,Бишкек,KG,ielts,,,,,C,,https://courses.kg/2014/08/lingua-school/,site_text,,,,,no,0,base,+996312623636
+996550939933,false,High Time,Бишкек,KG,ielts,,,,,C,,https://courses.kg/2014/08/high-time/,site_text,,,,,no,0,base,+996700939933;+996312662239;+996312939933
+996770224525,false,EXCELLENT ENGLISH SCHOOL,Бишкек,KG,ielts,,,,,C,,https://urbanplaces.su/kg_bishkek/bishkek/category-tsentryi-rannego-razvitiya-detej,tel_link,,,,,no,0,base,
+77014750945,false,Отличный результат,Караганда,KZ,ielts,,,,,C,,https://karaganda.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77780017080,false,English Study,Кызылорда,KZ,ielts,,,,,C,,https://kz.spravbiz.ru/kyizyilorda/obrazovanie/uchebnye-tsentry/,site_text,,,,,no,0,base,
+77751271068,false,Abc+,Кызылорда,KZ,ielts,,,,,C,,https://kz.spravbiz.ru/kyizyilorda/obrazovanie/uchebnye-tsentry/,site_text,,,,,no,0,base,
+996551037111,false,American Dream,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/american-dream-osh-osh,tel_link,,,,,no,0,base,
+996500088080,false,Rework Academy,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/rework-academy-obrazovatelnyj-tsentr-osh,tel_link,,,,,no,0,base,
+996553800800,false,Гений,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/genijm-uchebnyj-tsentr-osh,tel_link,,,,,no,0,base,+996773800800
+996500041082,false,Bright Life kg,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/bright-life-kg-uchebnyj-tsentr-osh,tel_link,,,,,no,0,base,
+996702059001,false,Академка,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/akademka-uchebnyj-tsentr-osh,tel_link,,,,,no,0,base,+996707988921
+996702177002,false,Империал,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/imperial-uchebnyj-tsentr-osh,tel_link,,,,,no,0,base,+996773177002
+996990375737,false,Master Land,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/master-land-yazykovaya-shkola-osh,tel_link,,,,,no,0,base,
+996322288103,false,Мээрим,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/meerim-obrazovatelnyj-tsentr-osh,tel_link,,,,,no,0,base,
+996502212441,false,Esteeza School,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/esteeza-school-yazykovaya-shkola-osh,tel_link,,,,,no,0,base,+996550550462
+996508441001,false,Babylon,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/babylon-uchebnyj-tsentr-osh,tel_link,,,,,no,0,base,
+996500678308,false,Hello,Ош,KG,ielts,,,@hellocenter.kg,,C,,https://englishhere.ru/komp/hello-obrazovatelnyj-tsentr-osh,tel_link,,,,,no,0,base,
+996554234733,false,Wunderkind,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/wunderkind-yazykovaya-shkola-osh,tel_link,,,,,no,0,base,
+996556292700,false,Secom,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/secom-uchebnyj-tsentr-osh-2,tel_link,,,,,no,0,base,+996559646002
+996558011012,false,Кембридж,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/kembridzh-mezhdunarodnyj-uchebnyj-tsentr-osh,tel_link,,,,,no,0,base,
+996500737733,false,Билим Академиясы,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/bilim-akademiyasy-uchebnyj-tsentr-osh-2,tel_link,,,,,no,0,base,
+996555912808,false,Repetitor.osh,Ош,KG,ielts,,,,,C,,https://englishhere.ru/komp/repetitor-osh-osh,tel_link,,,,,no,0,base,
+996322220529,false,Taylor Institute,Ош,KG,ielts,,,@taylor_institute_osh,,C,,https://englishhere.ru/komp/institut-tejlora-obrazovatelnyj-tsentr-osh,tel_link,,,,,no,0,base,
+77024973457,false,Okey Centre,Павлодар,KZ,ielts,,,@english_okey_pvl,https://okeycentre.com,C,курсы английского и подготовка к IELTS,https://okeycentre.com/,site_text,,,,,no,0,base,
+77712513388,false,AB Academy,Павлодар,KZ,ielts,,,@asselbekina_eng,https://abacademy.kz,C,,https://www.abacademy.kz/,site_text,,,,,no,0,base,+77782822773
+77055410320,true,LANGLISH SCHOOL,Павлодар,KZ,ielts,,,,,C,,https://langlish-school.orgs.biz/,wa_link,,,,,no,0,base,+77021796720
+77056133986,true,Intellect,Павлодар,KZ,ielts,,,,,C,,https://club38248347.orgs.biz/,wa_link,,,,,no,0,base,
+77056130024,true,Лингвист,Павлодар,KZ,ielts,,,,,C,,https://thelinguist-kz.orgs.biz/,wa_link,,,,,no,0,base,
+77086763090,true,iStudy (Лидер плюс),Павлодар,KZ,ielts,,,,,C,,https://istudynew.orgs.biz/,wa_link,,,,,no,0,base,+77182545289
+77071625004,true,BudetTalk,Павлодар,KZ,ielts,,,@budettalk.pvl,,C,,https://budettalk.taplink.ws/,wa_link,,,,,no,0,base,
+77051319826,false,Yes,Павлодар,KZ,ielts,,,,,C,,https://pavlodar.jsprav.ru/izuchenie-anglijskogo-yazyika/,catalog,,,,,no,0,base,+77075592888
+77075152926,false,ABC,Павлодар,KZ,ielts,,,@abc_pavlodar,,C,,https://pavlodar.jsprav.ru/izuchenie-anglijskogo-yazyika/,catalog,,,,,no,0,base,
+77058605219,false,English Link,Павлодар,KZ,ielts,,,,,C,,https://pavlodar.jsprav.ru/izuchenie-anglijskogo-yazyika/,catalog,,,,,no,0,base,
+77054099655,false,English for you,Павлодар,KZ,ielts,,,,,C,,https://pavlodar.jsprav.ru/izuchenie-anglijskogo-yazyika/,catalog,,,,,no,0,base,
